id_sinistro,id_apolice,valor_sinistro
1366,52910,17252.01
1367,52914,7516.54
1368,52926,7198.31
1369,52958,6389.27
1370,52971,9128.62
1371,52995,1876.19
1372,53021,9934.65
1373,53053,19198.32
1374,53063,6818.85
1375,53069,2419.13
1376,53367,11865.76
1377,53367,12902.28
1378,53406,9981.61
1379,53459,5010.14
1380,53484,5837.91
1381,53505,4450.88
1382,53519,5905.34
1383,53538,15569.28
1384,53553,7376.67
1385,53584,5654.54
1386,53610,14622.05
1387,53610,8817.53
1388,53630,2660.5
1389,53662,4584.51
1390,53668,14131.52
1391,53742,7163.31
1392,53774,7171.45
1393,53778,13853.83
1394,53794,6686.36
1395,53800,3303.96
1396,53817,13156.53
1397,53829,6916.67
1398,53889,17706.35
1399,53915,29806.89
1400,54013,849.04
1401,54024,14235.6
1402,54141,3805.16
1403,54148,8389.87
1404,54211,5030.64
1405,54212,2097.32
1406,54222,4273.82
1407,54268,19324.99
1408,54329,7636.75
1409,54427,20952.97
1410,54448,14275.96
1411,54469,5982.42
1412,54492,5335.79
1413,54697,13631.2
1414,54698,7810.01
1415,54714,30692.33
1416,54715,8102.05
1417,54775,6188.09
1418,54835,1202.26
1419,54864,5061.03
1420,54884,3440.32
1421,54910,4970.75
1422,55047,5149.86
1423,55085,19261.11
1424,55170,7167.63
1425,55193,11388.14
1426,55222,6170.36
1427,55235,7009.55
1428,55365,4601.85
1429,55431,553.09
1430,55481,3321.5
1431,55484,15335.45
1432,55486,1253.55
1433,55492,8553.5
1434,55506,19656.54
1435,55510,2435.88
1436,55583,13215.3
1437,55702,5620.84
1438,55756,20073.86
1439,55776,2418.01
1440,55794,6325.8
1441,55843,3638.52
1442,56049,26277.06
1443,56103,3318.86
1444,56147,9753.41
1445,56204,7095.42
1446,56215,11238.0
1447,56221,15441.08
1448,56319,6835.89
1449,56324,5228.7
1450,56328,3075.13
1451,56346,4093.32
1452,56388,10413.57
1453,56431,5612.97
1454,56435,2746.37
1455,56443,10054.38
1456,56448,6657.78
1457,56471,9479.6
1458,56504,1821.35
1459,56579,11486.69
1460,56776,3118.03
1461,56787,8916.97
1462,56810,11380.95
1463,56840,5676.03
1464,56914,3585.4
1465,57003,385.58
1466,57014,12020.19
1467,57016,13095.93
1468,57119,8637.72
1469,57145,14468.52
1470,57172,16543.56
1471,57207,2936.44
1472,57232,7242.69
1473,57249,6709.67
1474,57272,5418.29
1475,57350,9203.34
1476,57353,10493.06
1477,57375,10298.28
1478,57386,3826.66
1479,57413,8393.78
1480,57547,2700.65
1481,57551,4930.22
1482,57575,2730.73
1483,57596,8897.26
1484,57602,3113.37
1485,57617,9207.17
1486,57712,11172.28
1487,57760,7224.33
1488,57806,3457.18
1489,57812,4215.14
1490,57858,2257.38
1491,57957,5252.36
1492,58025,6987.91
1493,58053,11750.52
1494,58074,10539.71
1495,58123,3247.56
1496,58133,7410.01
1497,58136,5245.6
1498,58167,7819.44
1499,58178,8454.74
1500,58194,11825.46
1501,58204,3728.82
1502,58255,3380.65
1503,58303,3900.32
1504,58347,10612.05
1505,58347,1421.05
1506,58363,9004.69
1507,58406,6205.01
1508,58437,9234.53
1509,58439,8628.64
1510,58682,4714.98
1511,58715,5525.41
1512,58732,1005.32
1513,58746,4709.84
1514,58750,5315.51
1515,58786,5776.63
1516,58801,10365.17
1517,58828,4128.58
1518,58856,3090.61
1519,58860,24898.71
1520,58915,10203.54
1521,59007,7936.9
1522,59067,3297.55
1523,59133,14494.1
1524,59154,6519.37
1525,59196,4474.52
1526,59201,11690.7
1527,59369,11624.95
1528,59415,5009.31
1529,59455,9604.61
1530,59475,4639.21
1531,59498,14243.4
1532,59511,2596.42
1533,59513,6437.31
1534,59580,4998.35
1535,59580,2103.37
1536,59599,8450.13
1537,59640,4227.24
1538,59664,7488.66
1539,59669,4714.81
1540,59683,7130.47
1541,59688,1906.84
1542,59691,5771.03
1543,59692,3667.86
1544,59821,10930.37
1545,59885,7835.86
1546,59914,4272.22
1547,60020,5903.99
1548,60031,1442.87
1549,60059,14509.67
1550,60080,3527.91
1551,60131,5897.67
1552,60189,8554.07
1553,60198,6101.27
1554,60204,22281.78
1555,60258,22688.79
1556,60268,3399.94
1557,60270,6880.99
1558,60298,4810.18
1559,60307,10480.98
1560,60382,7601.42
1561,60438,3864.28
1562,60528,6523.47
1563,60552,14242.84
1564,60576,4182.22
1565,60654,4938.03
1566,60681,1886.95
1567,60782,30585.35
1568,60825,2812.64
1569,60831,2170.87
1570,60891,14145.26
1571,60895,5054.27
1572,60957,13765.24
1573,60984,3712.92
1574,60994,28089.11
1575,61017,8259.26
1576,61062,5087.66
1577,61096,2176.32
1578,61242,11558.4
1579,61279,18721.76
1580,61364,7478.18
1581,61437,4363.82
1582,61440,1282.41
1583,61470,7859.03
1584,61493,13415.93
1585,61536,7060.51
1586,61540,9920.12
1587,61641,11111.25
1588,61793,9280.81
1589,61817,572.04
1590,61875,4935.69
1591,61939,3934.28
1592,62020,15087.78
1593,62023,1505.17
1594,62052,11420.5
1595,62131,1476.83
1596,62139,3954.56
1597,62231,4415.8
1598,62283,8912.18
1599,62319,3439.22
1600,62428,19755.13
1601,62466,4334.24
1602,62467,4060.41
1603,62501,12196.03
1604,62617,4414.88
1605,62939,12945.36
1606,62944,6131.48
1607,62959,17536.0
1608,62977,7749.82
1609,63022,7935.47
1610,63049,4278.66
1611,63081,25363.48
1612,63081,2096.02
1613,63210,6027.65
1614,63245,8444.89
1615,63307,3882.7
1616,63414,11023.26
1617,63423,2385.97
1618,63439,5786.33
1619,63678,3814.93
1620,63711,5894.94
1621,63731,3745.86
1622,63854,10361.23
1623,63872,8334.73
1624,63929,855.96
1625,63952,1451.84
1626,63957,2468.8
1627,63982,19769.36
1628,64018,6600.87
1629,64019,3019.36
1630,64122,3190.49
1631,64150,3640.94
1632,64266,1156.25
1633,64410,7448.01
1634,64472,2802.58
1635,64478,27814.83
1636,64531,11896.42
1637,64543,4024.81
1638,64552,3747.02
1639,64557,5995.66
1640,64586,15674.68
1641,64601,7700.58
1642,64615,8185.15
1643,64649,6525.99
1644,64676,11456.53
1645,64744,2638.87
1646,64746,13712.9
1647,64773,3469.08
1648,64817,5428.58
1649,64873,2064.54
1650,64949,1497.51
1651,64959,4426.17
1652,64962,12065.67
1653,64969,16731.99
1654,64978,3884.78
1655,64987,4403.39
1656,64989,12335.43
1657,65040,11941.66
1658,65069,10873.39
1659,65072,2289.09
1660,65151,10121.94
1661,65256,9440.0
1662,65264,7170.25
1663,65293,4270.93
1664,65298,3162.15
1665,65306,17407.09
1666,65328,5251.58
1667,65373,5933.79
1668,65431,3299.21
1669,65462,9292.22
1670,65470,7473.64
1671,65473,7769.0
1672,65489,7898.16
1673,65489,7705.03
1674,65499,3270.42
1675,65507,9087.97
1676,65579,8045.45
1677,65584,13437.86
1678,65604,6960.85
1679,65621,10486.98
1680,65649,13617.84
1681,65666,11403.09
1682,65688,8714.99
1683,65711,15978.07
1684,65769,6663.78
1685,65824,7196.8
1686,65833,9980.29
1687,65894,7192.57
1688,65955,6883.58
1689,65960,12545.93
1690,65962,4963.44
1691,65969,5514.53
1692,66016,4341.6
1693,66085,10171.49
1694,66098,6361.99
1695,66118,7599.48
1696,66229,16735.32
1697,66275,9062.87
1698,66300,4841.96
1699,66463,2018.76
1700,66501,7209.25
1701,66508,1965.37
1702,66533,6332.72
1703,66542,4563.56
1704,66602,5112.05
1705,66633,2160.34
1706,66660,5009.65
1707,66694,10618.58
1708,66723,2176.14
1709,66724,11020.25
1710,66755,1785.56
1711,66770,5208.98
1712,66800,8638.07
1713,66877,16923.23
1714,66893,7273.48
1715,66951,12027.08
1716,67007,3442.23
1717,67009,5593.26
1718,67145,7704.62
1719,67217,23721.94
1720,67290,12773.19
1721,67305,4022.49
1722,67325,2320.02
1723,67369,7042.67
1724,67476,6925.6
1725,67567,26859.04
1726,67612,5215.94
1727,67710,15365.65
1728,67761,11342.58
1729,67761,1450.97
1730,67797,6205.39
1731,67863,18715.91
1732,67882,7812.63
1733,67908,6767.9
1734,67960,4462.87
1735,67980,3909.51
1736,68010,7338.7
1737,68024,9858.75
1738,68045,10238.63
1739,68070,23798.48
1740,68070,9047.96
1741,68115,13789.32
1742,68129,17719.89
1743,68137,4143.75
1744,68147,19333.68
1745,68245,2383.16
1746,68282,7874.37
1747,68362,155.8
1748,68421,6032.52
1749,68426,11216.94
1750,68509,2614.29
1751,68530,10493.27
1752,68611,3689.2
1753,68612,5604.44
1754,68631,15174.45
1755,68645,5665.55
1756,68650,10070.09
1757,68658,6866.09
1758,68683,8578.26
1759,68697,6492.59
1760,68713,10788.57
1761,68735,3877.37
1762,68769,7185.33
1763,68829,4836.45
1764,68859,18233.21
1765,68860,9871.69
1766,68938,6629.14
1767,68953,24230.75
1768,68976,10977.04
1769,68996,13604.57
1770,69006,5421.71
1771,69051,4865.73
1772,69052,13110.86
1773,69084,14848.31
1774,69207,5698.7
1775,69228,2601.13
1776,69248,1550.95
1777,69256,8639.79
1778,69288,4161.18
1779,69320,14723.73
1780,69380,4100.37
1781,69384,1821.39
1782,69396,11324.62
1783,69407,9288.86
1784,69451,24304.09
1785,69456,546.63
1786,69567,10503.28
1787,69759,1819.73
1788,69764,16956.57
1789,69865,11673.0
1790,69927,4941.56
1791,69931,1295.6
1792,69959,15300.54
1793,69999,4676.42
1794,70026,6355.82
1795,70074,1362.86
1796,70086,3141.16
1797,70166,1585.72
1798,70217,8178.51
1799,70220,11906.3
1800,70221,2821.91
1801,70236,9252.36
1802,70249,8685.3
1803,70280,5332.84
1804,70409,513.25
1805,70456,7298.61
1806,70501,6836.41
1807,70592,4393.41
1808,70598,6138.34
1809,70640,29896.79
1810,70646,6430.51
1811,70703,6487.63
1812,70732,10939.34
1813,70736,15025.77
1814,70793,14256.54
1815,70809,3068.76
1816,70823,6653.96
1817,70825,12690.95
1818,70839,13856.88
1819,70851,10669.2
1820,70866,4162.75
1821,70931,6644.67
1822,70961,4104.34
1823,71002,13391.87
1824,71021,7479.65
1825,71040,7991.72
1826,71046,12069.54
1827,71093,7569.77
1828,71095,3807.54
1829,71198,1647.0
1830,71209,2240.69
1831,71209,3354.85
1832,71212,8819.19
1833,71266,6307.87
1834,71345,1850.82
1835,71353,8080.89
1836,71381,10819.48
1837,71426,17560.67
1838,71439,13212.36
1839,71488,2683.87
1840,71615,3244.7
1841,71634,1264.08
1842,71643,28102.73
1843,71674,18391.81
1844,71696,5429.53
1845,71698,10195.85
1846,71722,3013.39
1847,71743,5815.05
1848,71745,6254.56
1849,71771,2159.35
1850,71804,16051.41
1851,71877,6113.87
1852,71917,8826.17
1853,71934,8486.37
1854,71934,3732.18
1855,72010,3739.77
1856,72032,2335.53
1857,72049,1940.23
1858,72120,13703.9
1859,72169,4809.66
1860,72207,12795.15
1861,72208,6078.47
1862,72210,6789.86
1863,72299,2549.39
1864,72375,14951.95
1865,72438,10708.63
1866,72460,3451.7
1867,72485,2923.44
1868,72537,3805.96
1869,72557,742.24
1870,72583,9063.69
1871,72595,607.04
1872,72619,7075.41
1873,72625,9330.25
1874,72634,8399.65
1875,72670,2388.59
1876,72741,7185.21
1877,72758,4392.8
1878,72760,9532.76
1879,72767,3594.3
1880,72769,2655.98
1881,72846,5140.63
1882,73015,5072.74
1883,73032,5333.07
1884,73077,16635.71
1885,73127,5842.75
1886,73140,17591.1
1887,73141,8048.56
1888,73269,8349.13
1889,73291,5279.55
1890,73360,9283.66
1891,73371,16580.71
1892,73558,8324.9
1893,73570,2290.04
1894,73588,4795.52
1895,73596,8370.53
1896,73603,4714.66
1897,73638,2099.3
1898,73674,8936.57
1899,73735,7047.53
1900,73773,3558.9
1901,73780,4396.75
1902,73809,9492.75
1903,73819,5192.22
1904,73875,6439.83
1905,73904,3211.63
1906,73953,6956.15
1907,74029,8272.7
1908,74056,6988.69
1909,74113,4075.37
1910,74166,8924.57
1911,74181,5991.85
1912,74198,11370.64
1913,74234,10030.51
1914,74273,6223.77
1915,74395,9639.2
1916,74416,3048.3
1917,74533,7694.42
1918,74545,11247.89
1919,74596,2319.85
1920,74605,2112.79
1921,74624,8054.87
1922,74645,1880.64
1923,74685,7888.29
1924,74725,15349.2
1925,74768,5307.84
1926,74846,11526.53
1927,74898,8666.21
1928,74967,8426.14
1929,74982,2297.43
1930,75006,7191.8
1931,75019,6405.05
1932,75022,1739.2
1933,75049,8890.05
1934,75129,4241.12
1935,75155,5646.35
1936,75197,19772.85
1937,75380,1300.59
1938,75384,10893.56
1939,75384,7331.48
1940,75384,2782.73
1941,75437,2148.94
1942,75451,4541.43
1943,75465,5955.12
1944,75556,3927.97
1945,75588,13140.85
1946,75602,21495.24
1947,75649,9422.89
1948,75735,7003.45
1949,75741,7751.52
1950,75814,12847.24
1951,75818,3787.61
1952,75881,10355.99
1953,75899,5891.52
1954,75923,7342.24
1955,75932,1327.35
1956,75982,11960.6
1957,75982,10910.17
1958,76038,14918.47
1959,76038,20652.07
1960,76066,4321.2
1961,76069,7042.77
1962,76107,4300.12
1963,76114,7230.51
1964,76136,14472.09
1965,76164,8940.31
1966,76174,4042.87
1967,76176,7343.88
1968,76196,11261.29
1969,76241,9175.52
1970,76301,12524.01
1971,76431,1641.21
1972,76491,4917.86
1973,76503,3261.41
1974,76517,7330.69
1975,76532,4087.72
1976,76574,3257.28
1977,76598,6471.05
1978,76613,1833.44
1979,76630,1305.61
1980,76721,2918.85
1981,76722,5524.46
1982,76765,19115.68
1983,76827,8804.03
1984,76984,13151.4
1985,77038,4436.49
1986,77051,10174.69
1987,77061,5572.37
1988,77065,1172.6
1989,77067,5006.22
1990,77093,7199.44
1991,77131,21437.38
1992,77166,10879.13
1993,77194,9845.21
1994,77247,9263.51
1995,77279,9174.49
1996,77338,15720.02
1997,77341,14712.02
1998,77412,5729.74
1999,77500,1876.33
2000,77530,41393.87
2001,77556,4242.24
2002,77558,18459.3
2003,77590,9045.4
2004,77632,8643.37
2005,77653,448.25
2006,77840,5009.89
2007,77843,12359.79
2008,77862,1659.93
2009,77920,2074.63
2010,77944,5673.68
2011,77993,21980.41
2012,78056,19168.37
2013,78093,3712.49
2014,78093,11524.5
2015,78099,4493.98
2016,78113,1768.48
2017,78161,10572.96
2018,78186,2090.17
2019,78189,9748.35
2020,78229,1080.52
2021,78275,1544.83
2022,78294,5084.1
2023,78307,9879.45
2024,78334,9953.87
2025,78341,9341.59
2026,78412,11456.85
2027,78433,4450.33
2028,78479,6818.55
2029,78496,2876.66
2030,78572,5529.21
2031,78610,2813.33
2032,78655,11540.07
2033,78746,5259.08
2034,78754,15210.57
2035,78776,27135.58
2036,78784,4090.57
2037,78821,4814.51
2038,78842,3351.21
2039,78845,4986.94
2040,78866,3603.07
2041,78871,4823.49
2042,78890,1263.58
2043,78898,7985.54
2044,78927,5397.31
2045,78944,5167.38
2046,78973,5010.06
2047,78987,18589.97
2048,79021,8514.31
2049,79029,3244.61
2050,79065,3785.22
2051,79104,8971.95
2052,79169,11907.75
2053,79169,3311.4
2054,79198,5246.71
2055,79210,3102.14
2056,79231,13605.89
2057,79233,13390.47
2058,79260,19916.47
2059,79274,7396.0
2060,79356,2963.18
2061,79362,4514.76
2062,79426,7040.48
2063,79439,9220.49
2064,79454,5668.09
2065,79467,2487.49
2066,79576,2030.72
2067,79577,14587.94
2068,79581,12159.85
2069,79602,5953.82
2070,79636,3854.97
2071,79698,16643.19
2072,79730,9311.07
2073,79734,8094.44
2074,79737,7351.57
2075,79758,19460.64
2076,79773,4139.78
2077,79781,8366.74
2078,79832,17974.04
2079,79881,9193.99
2080,79903,18192.65
2081,79944,10879.39
2082,80013,3446.1
2083,80020,5320.48
2084,80062,1983.37
2085,80111,1954.9
2086,80111,16885.55
2087,80113,2786.06
2088,80114,3532.7
2089,80114,3117.6
2090,80125,10254.07
2091,80156,7512.86
2092,80159,2904.17
2093,80229,1372.14
2094,80308,8450.53
2095,80354,11927.15
2096,80384,12033.42
2097,80392,7864.9
2098,80424,7350.2
2099,80430,16319.62
2100,80463,6892.9
2101,80562,5186.94
2102,80588,6599.64
2103,80654,7046.35
2104,80680,7715.22
2105,80756,4756.48
2106,80783,2999.74
2107,80793,6990.68
2108,80794,8846.55
2109,80812,8179.33
2110,80853,11915.04
2111,80857,6172.37
2112,80872,4317.55
2113,80881,3266.57
2114,80971,1225.3
2115,80973,2602.79
2116,81044,25534.57
2117,81047,20642.14
2118,81072,18149.41
2119,81128,19760.03
2120,81138,7088.43
2121,81179,4339.65
2122,81214,2457.19
2123,81248,4244.38
2124,81257,6041.66
2125,81285,8071.93
2126,81375,12090.22
2127,81410,21657.23
2128,81431,1724.2
2129,81504,15548.67
2130,81532,11333.35
2131,81561,3811.81
2132,81565,7753.02
2133,81597,5009.0
2134,81669,9332.64
2135,81746,15378.55
2136,81779,6802.15
2137,81815,6994.89
2138,81839,3488.93
2139,81903,21451.99
2140,81935,16180.26
2141,81968,6314.05
2142,82011,3719.22
2143,82023,5097.09
2144,82038,8266.86
2145,82139,4646.79
2146,82219,14074.85
2147,82225,7572.72
2148,82261,5090.66
2149,82407,7407.12
2150,82411,5323.3
2151,82414,8965.8
2152,82420,9989.97
2153,82455,2234.68
2154,82459,8483.71
2155,82495,12081.01
2156,82520,6333.63
2157,82551,6111.34
2158,82552,10526.47
2159,82701,6987.44
2160,82739,8854.72
2161,82764,4654.36
2162,82779,6881.89
2163,82818,7916.06
2164,82820,3123.05
2165,82848,15026.87
2166,82854,3831.25
2167,82868,4332.21
2168,82897,11734.17
2169,82916,1942.33
2170,82963,2006.24
2171,82979,11571.82
2172,83023,6312.25
2173,83045,11165.8
2174,83051,11885.12
2175,83057,5781.28
2176,83107,10956.78
2177,83120,11160.35
2178,83122,2746.99
2179,83178,5240.6
2180,83217,5948.36
2181,83286,14018.0
2182,83288,1327.11
2183,83300,12576.28
2184,83416,13139.4
2185,83432,2578.26
2186,83486,4617.04
2187,83489,6169.94
2188,83511,6220.4
2189,83518,2125.51
2190,83578,2593.45
2191,83695,1457.71
2192,83721,3120.37
2193,83727,4695.94
2194,83752,8605.57
2195,83752,2433.48
2196,83796,7013.44
2197,83840,23069.2
2198,83851,9290.54
2199,83871,6469.64
2200,83884,12005.16
2201,83920,3358.2
2202,83933,7199.35
2203,83990,7927.55
2204,84168,1171.0
2205,84214,5572.82
2206,84253,4803.09
2207,84300,8425.01
2208,84356,586.22
2209,84377,14411.63
2210,84413,1594.88
2211,84431,8607.4
2212,84479,8030.26
2213,84493,12042.21
2214,84527,5136.96
2215,84566,1148.75
2216,84571,7328.14
2217,84585,4358.1
2218,84604,5203.48
2219,84606,5153.71
2220,84613,1039.33
2221,84628,8697.39
2222,84682,15364.48
2223,84774,6491.95
2224,84806,14278.7
2225,84913,25583.55
2226,84918,1658.52
2227,84966,9827.71
2228,84981,18429.14
2229,85006,3354.63
2230,85021,8882.0
2231,85053,10674.46
2232,85062,4666.25
2233,85077,8746.47
2234,85117,24304.03
2235,85149,10052.36
2236,85169,12086.85
2237,85204,6289.06
2238,85231,5994.59
2239,85283,5721.14
2240,85356,21125.93
2241,85356,25752.52
2242,85420,1429.49
2243,85445,5569.33
2244,85503,10243.83
2245,85524,5062.33
2246,85526,4404.18
2247,85528,3801.33
2248,85604,12603.97
2249,85626,18064.83
2250,85653,6130.24
2251,85685,9996.55
2252,85696,11488.59
2253,85719,4097.29
2254,85888,4317.4
2255,85920,2267.44
2256,85969,7180.88
2257,85998,8995.11
2258,86216,7937.06
2259,86221,3700.81
2260,86241,7847.98
2261,86246,8080.72
2262,86276,10134.7
2263,86307,1398.6
2264,86316,8974.13
2265,86338,2284.42
2266,86447,14032.53
2267,86492,8662.76
2268,86519,18782.5
2269,86535,13175.0
2270,86544,17437.82
2271,86560,12931.95
2272,86570,9390.95
2273,86585,7799.22
2274,86628,10030.91
2275,86639,26667.3
2276,86810,4572.57
2277,86833,2461.32
2278,86849,4562.82
2279,86873,3116.2
2280,87065,951.01
2281,87067,18236.09
2282,87126,16548.74
2283,87140,7400.25
2284,87142,27221.7
2285,87150,5483.68
2286,87186,13011.19
2287,87279,7213.62
2288,87307,2644.66
2289,87332,10057.92
2290,87339,10394.04
2291,87487,21694.68
2292,87510,9728.6
2293,87548,4416.08
2294,87626,7893.04
2295,87628,2067.43
2296,87670,7603.68
2297,87751,5575.51
2298,87858,1482.79
2299,87866,10517.68
2300,87880,4833.01
2301,87893,6849.26
2302,87920,4101.33
2303,87976,9262.6
2304,87978,8860.43
2305,87993,5679.29
2306,88023,10909.44
2307,88025,12466.02
2308,88049,4109.48
2309,88218,13229.06
2310,88222,8108.57
2311,88261,3912.74
2312,88298,12339.67
2313,88302,2266.27
2314,88344,8173.1
2315,88361,11716.51
2316,88402,9756.9
2317,88446,14403.39
2318,88471,1035.83
2319,88481,13136.12
2320,88543,4617.07
2321,88659,4031.05
2322,88728,10791.83
2323,88822,4649.18
2324,88865,1164.37
2325,88983,9124.35
2326,89019,4411.31
2327,89026,3903.81
2328,89052,31391.88
2329,89168,7135.98
2330,89177,17677.11
2331,89253,4665.56
2332,89264,5107.87
2333,89276,12119.14
2334,89325,17058.07
2335,89326,1515.13
2336,89341,8756.38
2337,89369,13957.79
2338,89376,14437.33
2339,89410,739.59
2340,89490,7090.67
2341,89500,4258.53
2342,89502,14913.09
2343,89516,4484.03
2344,89537,14857.36
2345,89553,2178.97
2346,89591,7056.08
2347,89618,11553.41
2348,89679,3231.4
2349,89708,13162.2
2350,89750,17389.67
2351,89829,10645.04
2352,89846,8493.7
2353,89889,6684.13
2354,90039,1580.66
2355,90142,6476.2
2356,90264,384.74
2357,90274,22055.49
2358,90338,7414.66
2359,90348,11797.39
2360,90362,5752.04
2361,90437,7312.92
2362,90474,15325.65
2363,90475,8300.93
2364,90480,5326.65
2365,90579,13140.81
2366,90689,4977.67
2367,90694,11610.67
2368,90708,3296.88
2369,90753,3917.78
2370,90784,1168.15
2371,90820,9181.49
2372,90897,10242.27
2373,90983,18597.03
2374,91001,7531.31
2375,91064,2793.47
2376,91099,6936.12
2377,91153,9942.15
2378,91336,1735.13
2379,91399,1330.78
2380,91411,6477.01
2381,91474,4136.25
2382,91510,14645.75
2383,91542,877.61
2384,91545,7373.35
2385,91562,9194.6
2386,91646,5430.56
2387,91737,1937.17
2388,91878,5192.21
2389,91891,6842.49
2390,91894,4008.27
2391,91907,2328.02
2392,91946,7858.19
2393,91953,11277.34
2394,91955,14206.88
2395,91967,7446.06
2396,91972,2877.59
2397,92011,7207.57
2398,92032,2992.09
2399,92114,11152.93
2400,92116,3271.21
2401,92153,14732.76
2402,92159,16533.42
2403,92224,7184.46
2404,92246,11306.6
2405,92396,2719.13
2406,92421,15703.36
2407,92437,13748.47
2408,92442,4710.86
2409,92465,3068.58
2410,92491,5616.96
2411,92511,1249.09
2412,92526,12424.14
2413,92591,3868.87
2414,92598,3593.67
2415,92626,4065.61
2416,92698,3727.13
2417,92700,2024.26
2418,92702,5871.35
2419,92752,5524.78
2420,92772,20219.11
2421,93052,3768.23
2422,93245,24188.81
2423,93251,3395.99
2424,93264,2801.52
2425,93303,3720.13
2426,93304,8188.53
2427,93392,11441.15
2428,93508,7833.84
2429,93576,3804.48
2430,93582,2564.19
2431,93589,3099.31
2432,93635,5063.47
2433,93651,2861.84
2434,93760,14220.25
2435,93761,8322.71
2436,93770,11754.81
2437,93861,9593.15
2438,93900,4029.58
2439,93959,22797.54
2440,94117,7391.99
2441,94175,4607.87
2442,94242,6049.36
2443,94271,8915.08
2444,94285,12660.96
2445,94339,5321.39
2446,94389,2599.56
2447,94463,3516.1
2448,94511,12888.9
2449,94536,9602.63
2450,94538,3253.57
2451,94588,8833.31
2452,94678,7810.94
2453,94688,6437.81
2454,94729,3848.7
2455,94744,4851.95
2456,94752,15052.26
2457,94776,4889.43
2458,94797,3830.03
2459,94835,9514.21
2460,94870,15360.99
2461,94872,1607.5
2462,94925,1160.86
2463,94925,23022.49
2464,94944,2701.83
2465,95085,4380.39
2466,95133,4950.76
2467,95133,9254.82
2468,95137,2251.26
2469,95139,3701.7
2470,95218,4367.1
2471,95238,3206.91
2472,95260,4693.84
2473,95260,6479.67
2474,95312,14372.77
2475,95327,13589.87
2476,95332,5816.09
2477,95338,10152.13
2478,95490,18056.48
2479,95511,10713.64
2480,95543,8782.54
2481,95607,2025.72
2482,95628,17697.35
2483,95629,20186.43
2484,95639,1863.88
2485,95642,840.05
2486,95696,5852.82
2487,95703,9978.78
2488,95720,4894.59
2489,95744,8507.18
2490,95785,7672.25
2491,95840,2731.07
2492,95840,12367.31
2493,95911,1948.26
2494,95931,3696.44
2495,96008,6855.97
2496,96078,5351.82
2497,96107,15839.13
2498,96155,7058.22
2499,96173,9423.91
2500,96193,7183.47
2501,96256,1446.6
2502,96275,4278.59
2503,96300,5480.21
2504,96325,4667.55
2505,96379,15741.59
2506,96386,2329.34
2507,96404,7356.95
2508,96418,6313.96
2509,96477,7095.14
2510,96485,3649.67
2511,96494,10960.08
2512,96495,14900.9
2513,96497,5009.35
2514,96624,1652.1
2515,96647,8259.74
2516,96653,3623.36
2517,96655,15934.64
2518,96664,11162.84
2519,96679,4136.65
2520,96712,6153.63
2521,96787,2155.52
2522,96790,8786.87
2523,96858,7464.71
2524,96917,3577.69
2525,96921,21912.84
2526,96928,14162.14
2527,97084,6975.83
2528,97133,4069.7
2529,97149,1954.12
2530,97192,1317.99
2531,97276,16759.42
2532,97299,6456.97
2533,97308,2537.88
2534,97342,6771.46
2535,97359,5094.1
2536,97359,12238.48
2537,97380,16857.68
2538,97404,15305.61
2539,97411,1406.21
2540,97474,6214.8
2541,97474,5531.3
2542,97584,4088.31
2543,97665,7998.0
2544,97722,3779.66
2545,97730,15561.68
2546,97781,3351.02
2547,97793,7390.98
2548,97818,7829.97
2549,97828,4612.42
2550,97828,6935.01
2551,97872,10650.59
2552,97884,2713.65
2553,97902,7499.24
2554,97907,7126.77
2555,97917,14909.87
2556,97950,5064.59
2557,97986,6727.67
2558,97995,14149.6
2559,98076,2333.5
2560,98142,14065.74
2561,98155,15251.38
2562,98163,1776.18
2563,98176,9722.35
2564,98262,4770.85
2565,98269,2702.01
2566,98295,5568.29
2567,98351,1785.03
2568,98362,15056.39
2569,98420,19710.49
2570,98444,3476.33
2571,98446,13058.98
2572,98531,3281.81
2573,98584,2618.1
2574,98609,3440.08
2575,98641,3639.67
2576,98670,10810.79
2577,98754,10160.91
2578,98904,9815.4
2579,99032,27318.52
2580,99046,10180.79
2581,99074,19809.19
2582,99118,1020.15
2583,99134,11570.44
2584,99199,16263.62
2585,99202,4968.78
2586,99207,5577.94
2587,99234,1195.08
2588,99248,5277.21
2589,99299,9383.3
2590,99342,8559.21
2591,99480,8316.84
2592,99522,4005.55
2593,99684,12400.77
2594,99778,5709.7
2595,99783,24151.23
2596,99816,11439.74
2597,99826,13876.22
2598,99838,11182.48
2599,99847,18376.0
2600,99881,3135.58
2601,99887,2044.47
2602,99915,8345.4
2603,99926,7796.42
2604,99934,7742.39
2605,99953,5224.41
2606,99957,7990.23
2607,99977,9422.6
2608,99980,3481.39
